run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_auc,metrics.train_acc,metrics.train_loss,metrics.val_acc_fake,metrics.val_acc,metrics.val_loss,params.patience,params.num_frames,params.weight_decay,params.data_root,params.dropout,params.device,params.epochs,params.warmup_epochs,params.backbone,params.lr,params.num_layers,params.batch_size,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit
c7281b8e11494229b56596a93a641cd4,2,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/2/c7281b8e11494229b56596a93a641cd4/artifacts,2026-04-07 16:49:55.238000+00:00,,0.5002244897959184,0.5579019073569482,0.2875673579463192,0.7583333333333333,0.7583333333333333,0.26515173876569387,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/FaceForensics_Data,0.3,cuda:0,5,1,siglip,3e-05,7,8,intelligent-squid-0,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
ce1527ee53e94efb9c186157646a09e8,2,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/2/ce1527ee53e94efb9c186157646a09e8/artifacts,2026-04-07 14:34:14.654000+00:00,,,,,,,,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/FaceForensics_Data,0.3,cuda:0,10,1,siglip,3e-05,7,8,bedecked-kite-500,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
54151e680e9348c4b9ef7fb32902aa90,3,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/3/54151e680e9348c4b9ef7fb32902aa90/artifacts,2026-04-07 14:24:12.592000+00:00,,0.9236,0.9133,0.2331,,0.82,0.7206,,,,,,,,,,,,,V1_Recovered_Run,,,,
3a9851921e654bbc9a38c97468a204f1,2,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/2/3a9851921e654bbc9a38c97468a204f1/artifacts,2026-04-07 13:32:18.312000+00:00,,0.5248979591836734,0.7773224043715847,0.548685632442516,0.8333333333333334,0.8333333333333334,0.4508160417633397,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/FaceForensics_Data,0.3,cuda:0,10,1,siglip,3e-05,7,8,silent-croc-465,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
93c7e6322a6a4d229ac51ec85a544b62,2,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/2/93c7e6322a6a4d229ac51ec85a544b62/artifacts,2026-04-07 08:52:45.117000+00:00,,0.497469387755102,0.7920068027210885,0.524943167407091,0.8333333333333334,0.8333333333333334,0.45092871132351103,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/FaceForensics_Data,0.3,cuda:0,10,1,siglip,3e-05,7,8,fearless-grub-206,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
cde4f892e77d49a79aab6493a1ca0d0b,1,RUNNING,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/1/cde4f892e77d49a79aab6493a1ca0d0b/artifacts,2026-04-07 05:08:33.255000+00:00,,,,,,,,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/Celeb-DF-v2,0.3,cuda:0,10,1,siglip,3e-05,7,8,sassy-dog-302,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
cc7110e3534c4511a45eb400d66e85e4,1,FINISHED,/data/AmitRoyChowdhury/vedant/DeepfakeBench/mlruns/1/cc7110e3534c4511a45eb400d66e85e4/artifacts,2026-04-07 03:01:47.406000+00:00,2026-04-07 04:40:40.676000+00:00,0.7912838730998017,0.9217709720372836,0.28063106971647783,0.7857142857142857,0.7857142857142857,0.7962181567138916,3,8,0.01,/data/AmitRoyChowdhury/vedant/DeepfakeBench/datasets/Celeb-DF-v2,0.3,cuda:0,10,1,siglip,3e-05,7,8,valuable-cow-53,LOCAL,train_safety_classifier/train_safety_classifier.py,vbork001,73abfbfac560b6b9343271a11e4cc22ad41ef034
