env,episode,model,success,steps,reward,buffer_size,history_window,tokens,time,most_used_template,learned_templates_count,total_templates
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.81076693534851,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.514461040496826,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.49074649810791,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.715842008590698,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.62722396850586,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,60,0.0,2,0,163,14.228208303451538,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,292,37.05591368675232,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,298,37.1975622177124,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,295,36.89138889312744,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,True,24,0.9333333333333333,2,0,59,3.0607364177703857,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,203,33.979323387145996,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,244,37.54758310317993,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,291,36.65797138214111,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,True,13,0.9638888888888889,2,0,27,1.1355741024017334,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,0,215,36.48223614692688,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.590166091918945,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,298,9.396111249923706,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.461826801300049,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,268,8.558244943618774,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.654475927352905,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.727936506271362,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,299,9.809987306594849,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,267,8.627846240997314,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,297,9.386768579483032,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,1,297,9.453851699829102,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,299,9.509700059890747,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,297,9.420043706893921,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,299,9.538904190063477,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,298,9.42406177520752,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,268,8.555426120758057,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.649417161941528,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,299,9.828361511230469,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,266,8.5431489944458,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,266,8.560863256454468,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,2,2,300,9.816670894622803,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,60,0.0,3,0,163,14.262459993362427,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,292,37.089367628097534,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,298,37.48272967338562,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,295,37.0734748840332,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,True,24,0.9333333333333333,3,0,59,3.0942280292510986,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,203,34.554949045181274,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,235,37.733301877975464,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,291,37.18298578262329,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,True,13,0.9638888888888889,3,0,27,1.130906581878662,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,0,215,36.914671897888184,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,299,9.650168657302856,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,298,9.562082290649414,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,299,9.506093263626099,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,268,8.616384744644165,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,299,9.659345865249634,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,299,9.44594955444336,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,299,9.408730745315552,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,267,8.535323143005371,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,297,9.38402533531189,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,1,297,9.548169374465942,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,299,9.505475044250488,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,297,9.499114513397217,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,299,9.48299765586853,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,298,9.582420587539673,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,268,8.659898519515991,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.645018815994263,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,299,9.837685346603394,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,266,8.520637273788452,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,266,8.517345190048218,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,3,2,300,9.793905019760132,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,60,0.0,5,0,163,14.21047329902649,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,292,36.88553524017334,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,298,37.16990947723389,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,295,37.015220165252686,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,True,24,0.9333333333333333,5,0,59,3.0314714908599854,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,203,34.13398623466492,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,242,37.76565432548523,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,257,36.09416151046753,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,True,13,0.9638888888888889,5,0,27,1.1390974521636963,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,0,215,36.77473735809326,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,299,9.461090326309204,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,298,9.556548357009888,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,299,9.516275644302368,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,268,8.62351131439209,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,299,9.546980142593384,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,299,9.600618600845337,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,299,9.511995077133179,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,267,8.463427066802979,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,297,9.494379758834839,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,1,297,9.454917430877686,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,299,9.548297882080078,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,297,9.478302717208862,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,299,9.628100872039795,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,298,9.513875484466553,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,268,8.59749698638916,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.583440780639648,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,299,9.83301329612732,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,266,8.482404947280884,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,266,8.492522478103638,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-3B-Instruct,False,100,0.0,5,2,300,9.89595341682434,Obstacle Avoidance,0,5
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.935795783996582,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8959560394287109,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8948636054992676,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8953242301940918,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8978550434112549,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8948101997375488,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8992843627929688,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8972477912902832,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8972008228302002,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,0,29,0.8955190181732178,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7717893123626709,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7711889743804932,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7753071784973145,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7719588279724121,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7722687721252441,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7728941440582275,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7735140323638916,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7746930122375488,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7719907760620117,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,2,1,29,0.7722048759460449,Direct Navigation,1,2
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.193995952606201,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.228434324264526,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.235900640487671,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.22424054145813,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.22689962387085,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.2336201667785645,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.233314275741577,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.221138954162598,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.210959434509277,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,228,6.215905666351318,Direct Navigation,0,2
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8977375030517578,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8952422142028809,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8972861766815186,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8987138271331787,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.9001100063323975,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8973350524902344,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.9044599533081055,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.9039068222045898,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.9002940654754639,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,0,29,0.8999154567718506,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7743232250213623,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7795021533966064,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7743022441864014,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7776000499725342,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7793970108032227,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.780015230178833,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7747173309326172,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7747383117675781,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7792847156524658,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,3,1,29,0.7789552211761475,Direct Navigation,1,3
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.228440999984741,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.24562668800354,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.259281396865845,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.228863954544067,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.233635902404785,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.241460800170898,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.243158340454102,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.240813493728638,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.212153673171997,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,228,6.209906816482544,Direct Navigation,0,3
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.8948447704315186,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.8998093605041504,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.8955631256103516,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.9056622982025146,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.8950655460357666,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.9059298038482666,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.9126052856445312,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.8995993137359619,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.9031383991241455,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,0,29,0.898029088973999,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7743127346038818,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7785637378692627,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7722437381744385,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7743995189666748,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7824356555938721,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7798423767089844,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7945013046264648,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7748544216156006,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.774738073348999,Direct Navigation,1,5
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,True,13,0.954296875,5,1,29,0.7721023559570312,Direct Navigation,1,5
